tconst,ordering_M,nconst_M,primaryName_M,knownForTitles_M,age_M,ordering_F,nconst_F,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName_F,birthYear,deathYear,primaryProfession,knownForTitles_F,age_F,age_gap
tt0034604,1.0,nm0824496,Bob Steele,"tt0038355,tt0061747,tt0031742,tt0032253",35,6.0,nm0425647,movie,Code of the Outlaw,0.0,\N,57.0,movie,Code of the Outlaw,Code of the Outlaw,0,1942,\N,57,"Drama,Western",Linda Leighton,1917,2005,"actress,archive_footage","tt0041503,tt0039218,tt0038591,tt0042093",25,10
tt0034619,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",35,3.0,nm0571517,movie,Cowboy Serenade,0.0,\N,66.0,movie,Cowboy Serenade,Cowboy Serenade,0,1942,\N,66,"Drama,Music,Western",Fay McKenzie,1918,2019,"actress,soundtrack,archive_footage","tt0063415,tt0014644,tt0034833,tt0034187",24,11
tt0034629,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,2.0,nm0581218,movie,The Cyclone Kid,0.0,\N,57.0,movie,The Cyclone Kid,The Cyclone Kid,0,1942,\N,57,"Drama,Western",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",23,7
tt0034638,1.0,nm0427659,Buck Jones,"tt0022293,tt0033351,tt0027633,tt0021693",51,2.0,nm0055151,movie,Dawn on the Great Divide,0.0,\N,63.0,movie,Dawn on the Great Divide,Dawn on the Great Divide,0,1942,\N,63,Western,Mona Barrie,1905,1964,"actress,soundtrack","tt0029588,tt0034198,tt0026571,tt0033945",37,14
tt0034640,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",38,4.0,nm0392450,movie,Deep in the Heart of Texas,0.0,\N,62.0,movie,Deep in the Heart of Texas,Deep in the Heart of Texas,0,1942,\N,62,Western,Jennifer Holt,1920,1997,"actress,soundtrack,archive_footage","tt0039227,tt0039380,tt0037940,tt0037757",22,16
tt0034652,1.0,nm0254381,Bill Elliott,"tt0033313,tt0032940,tt0017979,tt0041453",38,3.0,nm0641379,movie,The Devil's Trail,0.0,\N,61.0,movie,The Devil's Trail,The Devil's Trail,0,1942,\N,61,"Drama,Music,Western",Eileen O'Hearn,1913,1992,actress,"tt0034099,tt0034652,tt0035172,tt0035137",29,9
tt0034677,1.0,nm0427659,Buck Jones,"tt0022293,tt0033351,tt0027633,tt0021693",51,4.0,nm0910294,movie,Down Texas Way,0.0,\N,57.0,movie,Down Texas Way,Down Texas Way,0,1942,\N,57,Western,Luana Walters,1912,1963,"actress,archive_footage","tt0034613,tt0028241,tt0032420,tt0028589",30,21
tt0034722,1.0,nm0531257,Erminio Macario,"tt0044752,tt0041256,tt0034352,tt0023763",40,2.0,nm0664132,movie,Il fanciullo del West,0.0,\N,85.0,movie,Il fanciullo del West,Il fanciullo del West,0,1942,\N,85,"Comedy,Western",Elli Parvo,1914,2010,actress,"tt0031660,tt0045499,tt0045103,tt0039255",28,12
tt0034795,1.0,nm0585553,Ray Middleton,"tt0068156,tt0033808,tt0033906,tt0034878",35,2.0,nm0662335,movie,The Girl from Alaska,0.0,\N,75.0,movie,The Girl from Alaska,The Girl from Alaska,0,1942,\N,75,Western,Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",27,8
tt0034812,2.0,nm0566948,Joel McCrea,"tt0034240,tt0032484,tt0023238,tt0056412",36,1.0,nm0001766,movie,The Great Man's Lady,0.0,\N,90.0,movie,The Great Man's Lady,The Great Man's Lady,0,1941,\N,90,"Drama,Romance,Western",Barbara Stanwyck,1907,1990,"actress,soundtrack,archive_footage","tt0036775,tt0033373,tt0040823,tt0032080",34,2
tt0034820,1.0,nm0611423,Enrique Muiño,"tt0037320,tt0020654,tt0201413,tt0036770",61,5.0,nm0070327,movie,La guerra gaucha,0.0,\N,90.0,movie,The Gaucho War,La guerra gaucha,0,1942,\N,90,"Drama,History,Western",Amelia Bence,1914,2016,"actress,archive_footage","tt0201411,tt0041279,tt0178695,tt0178930",28,33
tt0034832,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",31,6.0,nm0856074,movie,Heart of the Golden West,0.0,\N,65.0,movie,Heart of the Golden West,Heart of the Golden West,0,1942,\N,65,"Drama,Music,Western",Ruth Terry,1920,2016,"actress,soundtrack,archive_footage","tt0039841,tt0037109,tt0036266,tt0034432",22,9
tt0034833,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",35,3.0,nm0571517,movie,Heart of the Rio Grande,0.0,\N,68.0,movie,Heart of the Rio Grande,Heart of the Rio Grande,0,1942,\N,68,"Drama,Music,Western",Fay McKenzie,1918,2019,"actress,soundtrack,archive_footage","tt0063415,tt0014644,tt0034833,tt0034187",24,11
tt0034866,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",35,3.0,nm0571517,movie,Home in Wyomin',0.0,\N,67.0,movie,Home in Wyomin',Home in Wyomin',0,1942,\N,67,Western,Fay McKenzie,1918,2019,"actress,soundtrack,archive_footage","tt0063415,tt0014644,tt0034833,tt0034187",24,11
tt0034889,1.0,nm0000078,John Wayne,"tt0065126,tt0056217,tt0075213,tt0053580",35,2.0,nm0001931,movie,In Old California,0.0,\N,88.0,movie,In Old California,In Old California,0,1942,\N,88,"Drama,Western",Binnie Barnes,1903,1998,"actress,producer,soundtrack","tt0039037,tt0038108,tt0024473,tt0028373",39,-4
tt0034909,1.0,nm0000891,Wallace Beery,"tt0040271,tt0023948,tt0022958,tt0025948",57,2.0,nm0537685,movie,Jackass Mail,0.0,\N,79.0,movie,Jackass Mail,Jackass Mail,0,1942,\N,79,Western,Marjorie Main,1890,1975,"actress,soundtrack,archive_footage","tt0043767,tt0039349,tt0037059,tt0032143",52,5
tt0034915,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,2.0,nm0581218,movie,"Jesse James, Jr.",0.0,\N,56.0,movie,"Jesse James, Jr.","Jesse James, Jr.",0,1942,\N,56,"Drama,Western",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",23,7
tt0034944,1.0,nm0485226,Allan Lane,"tt0054557,tt0031177,tt0037378,tt0032669",33,4.0,nm0236990,movie,King of the Mounties,0.0,\N,196.0,movie,King of the Mounties,King of the Mounties,0,1942,\N,196,"Action,Adventure,Western",Peggy Drake,1922,2014,actress,"tt0035477,tt0034944",20,13
tt0034945,1.0,nm0639495,Dave O'Brien,"tt0028346,tt0043224,tt0034577,tt0037390",30,3.0,nm0129082,movie,King of the Stallions,0.0,\N,63.0,movie,King of the Stallions,King of the Stallions,0,1942,\N,63,"Drama,Western",Sally Cairns,1919,1965,"actress,archive_footage","tt0032363,tt0034945,tt0183886",23,7
tt0034967,1.0,nm0185568,Buster Crabbe,"tt0032290,tt0037115,tt0025755,tt0027623",34,5.0,nm0655605,movie,Law and Order,0.0,\N,57.0,movie,Law and Order,Law and Order,0,1942,\N,57,Western,Sarah Padden,1881,1967,"actress,soundtrack,archive_footage","tt0034399,tt0035009,tt0024784,tt0037904",61,-27
tt0034969,1.0,nm0823633,Charles Starrett,"tt0023194,tt0038467,tt0038527,tt0037218",39,3.0,nm0910294,movie,Lawless Plainsmen,0.0,\N,59.0,movie,Lawless Plainsmen,Lawless Plainsmen,0,1942,\N,59,"Drama,Music,Western",Luana Walters,1912,1963,"actress,archive_footage","tt0034613,tt0028241,tt0032420,tt0028589",30,9
tt0034982,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",38,4.0,nm0392450,movie,"Little Joe, the Wrangler",0.0,\N,60.0,movie,"Little Joe, the Wrangler","Little Joe, the Wrangler",0,1942,\N,60,"Drama,Music,Western",Jennifer Holt,1920,1997,"actress,soundtrack,archive_footage","tt0039227,tt0039380,tt0037940,tt0037757",22,16
tt0034991,1.0,nm0396829,George Houston,"tt0033844,tt0034991,tt0033845,tt0030159",46,4.0,nm0504537,movie,The Lone Rider and the Bandit,0.0,\N,54.0,movie,The Lone Rider and the Bandit,The Lone Rider and the Bandit,0,1942,\N,54,"Drama,Music,Western",Vickie Lester,1915,2001,actress,"tt0030760,tt0035067,tt0030396,tt0030862",27,19
tt0034992,1.0,nm0396829,George Houston,"tt0033844,tt0034991,tt0033845,tt0030159",46,4.0,nm0623606,movie,The Lone Rider in Cheyenne,0.0,\N,59.0,movie,The Lone Rider in Cheyenne,The Lone Rider in Cheyenne,0,1942,\N,59,"Drama,Western",Ella Neal,1920,1991,"actress,archive_footage","tt0032832,tt0033442,tt0032809,tt0035400",22,24
tt0034993,1.0,nm0396829,George Houston,"tt0033844,tt0034991,tt0033845,tt0030159",46,4.0,nm0571085,movie,Texas Justice,0.0,\N,58.0,movie,Texas Justice,Texas Justice,0,1942,\N,58,"Drama,Western",Wanda McKay,1915,1996,"actress,archive_footage","tt0040500,tt0035791,tt0037084,tt0037786",27,19
tt0034994,1.0,nm0453917,John Kimbrough,"tt0035394,tt0034994",24,2.0,nm0752846,movie,Lone Star Ranger,0.0,\N,58.0,movie,Lone Star Ranger,Lone Star Ranger,0,1942,\N,58,"Drama,Western",Sheila Ryan,1921,1975,"actress,soundtrack,archive_footage","tt0038459,tt0039580,tt0036379,tt0033676",21,3
tt0034996,1.0,nm0101955,William Boyd,"tt0024018,tt0027415,tt0040787,tt0022243",47,4.0,nm0485439,movie,Lost Canyon,0.0,\N,61.0,movie,Lost Canyon,Lost Canyon,0,1942,\N,61,Western,Lola Lane,1906,1981,"actress,soundtrack,archive_footage","tt0020684,tt0025687,tt0030883,tt0024936",36,11
tt0035025,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",31,3.0,nm0668426,movie,Man from Cheyenne,0.0,\N,61.0,movie,Man from Cheyenne,Man from Cheyenne,0,1942,\N,61,"Drama,Music,Western",Sally Payne,1912,1999,"actress,soundtrack,archive_footage","tt0035025,tt0033286,tt0033367,tt0034120",30,1
tt0035058,1.0,nm0821041,Robert Stack,"tt0049966,tt0035446,tt0080339,tt0078723",23,4.0,nm0350374,movie,Men of Texas,0.0,\N,82.0,movie,Men of Texas,Men of Texas,0,1942,\N,82,"History,Western",Anne Gwynne,1918,2003,"actress,soundtrack,archive_footage","tt0036931,tt0037302,tt0039320,tt0041133",24,-1
tt0035071,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",29,2.0,nm0581218,movie,A Missouri Outlaw,0.0,\N,58.0,movie,A Missouri Outlaw,A Missouri Outlaw,0,1941,\N,58,Western,Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",22,7
tt0035106,1.0,nm0185568,Buster Crabbe,"tt0032290,tt0037115,tt0025755,tt0027623",34,3.0,nm0121623,movie,The Mysterious Rider,0.0,\N,56.0,movie,The Mysterious Rider,The Mysterious Rider,0,1942,\N,56,"Drama,Western",Caroline Burke,1913,1964,actress,"tt0035106,tt0286109,tt0036383",29,5
tt0035132,1.0,nm0728811,Tex Ritter,"tt0028283,tt0044706,tt0139699,tt0095253",37,5.0,nm0666408,movie,North of the Rockies,0.0,\N,60.0,movie,North of the Rockies,North of the Rockies,0,1942,\N,60,Western,Shirley Patterson,1922,1995,"actress,archive_footage","tt0049964,tt0050622,tt0035665,tt0051786",20,17
tt0035133,1.0,nm0002024,Broderick Crawford,"tt0041113,tt0042276,tt0043812,tt0034965",31,2.0,nm0030166,movie,North to the Klondike,0.0,\N,60.0,movie,North to the Klondike,North to the Klondike,0,1942,\N,60,"Drama,Western",Evelyn Ankers,1918,1985,"actress,soundtrack,archive_footage","tt0034398,tt0038864,tt0034786,tt0035713",24,7
tt0035134,1.0,nm0185883,James Craig,"tt0033532,tt0035980,tt0039301,tt0035308",30,3.0,nm0199335,movie,Northwest Rangers,0.0,\N,65.0,movie,Northwest Rangers,Northwest Rangers,0,1942,\N,65,"Drama,Western",Patricia Dane,1919,1995,"actress,soundtrack","tt0033774,tt0035356,tt0034808,tt0033832",23,7
tt0035149,1.0,nm0185883,James Craig,"tt0033532,tt0035980,tt0039301,tt0035308",30,2.0,nm0086680,movie,The Omaha Trail,0.0,\N,62.0,movie,The Omaha Trail,The Omaha Trail,0,1942,\N,62,"Romance,Western",Pamela Blake,1915,2009,"actress,soundtrack,archive_footage","tt0035432,tt0039782,tt0042532,tt0031371",27,3
tt0035163,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,2.0,nm0581218,movie,Outlaws of Pine Ridge,0.0,\N,55.0,movie,Outlaws of Pine Ridge,Outlaws of Pine Ridge,0,1942,\N,55,"Drama,Western",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",23,7
tt0035165,1.0,nm0001033,Lon Chaney Jr.,"tt0034398,tt0044706,tt0040068,tt0035899",36,2.0,nm0663540,movie,Overland Mail,0.0,\N,279.0,movie,Overland Mail,Overland Mail,0,1942,\N,279,"Drama,Western",Helen Parrish,1923,1959,"actress,soundtrack,archive_footage","tt0032030,tt0036189,tt0035428,tt0035738",19,17
tt0035166,1.0,nm0515292,Robert Livingston,"tt0040269,tt0028971,tt0029112,tt0039076",38,4.0,nm0242004,movie,Overland Stagecoach,0.0,\N,58.0,movie,Overland Stagecoach,Overland Stagecoach,0,1942,\N,58,"Drama,Western",Julie Duncan,1919,1986,actress,"tt0158267,tt0033526,tt0035762,tt0035701",23,15
tt0035182,1.0,nm0445518,Robert Kellard,"tt0032420,tt0029902,tt0125737,tt0040210",27,4.0,nm0640605,movie,Perils of the Royal Mounted,0.0,\N,275.0,movie,Perils of the Royal Mounted,Perils of the Royal Mounted,0,1942,\N,275,Western,Nell O'Day,1909,1989,"actress,writer,soundtrack","tt0025725,tt0036305,tt0033819,tt0036437",33,-6
tt0035186,1.0,nm0824496,Bob Steele,"tt0038355,tt0061747,tt0031742,tt0032253",35,5.0,nm0171935,movie,The Phantom Plainsmen,0.0,\N,57.0,movie,The Phantom Plainsmen,The Phantom Plainsmen,0,1942,\N,57,"Drama,Western",Lois Collier,1917,1999,"actress,soundtrack,archive_footage","tt0038777,tt0043546,tt0038073,tt0040118",25,10
tt0035193,1.0,nm0392529,Tim Holt,"tt0035015,tt0040897,tt0038762,tt0031971",23,3.0,nm0640605,movie,Pirates of the Prairie,0.0,\N,57.0,movie,Pirates of the Prairie,Pirates of the Prairie,0,1942,\N,57,"Drama,Music,Western",Nell O'Day,1909,1989,"actress,writer,soundtrack","tt0025725,tt0036305,tt0033819,tt0036437",33,-10
tt0035207,1.0,nm0728811,Tex Ritter,"tt0028283,tt0044706,tt0139699,tt0095253",37,4.0,nm0126075,movie,Prairie Gunsmoke,0.0,\N,56.0,movie,Prairie Gunsmoke,Prairie Gunsmoke,0,1942,\N,56,Western,Virginia Carroll,1913,2009,"actress,archive_footage","tt0029643,tt0048150,tt0286109,tt0033238",29,8
tt0035208,1.0,nm0101708,Bill 'Cowboy Rambler' Boyd,"tt0035265,tt0034453,tt0035237,tt0035424",32,4.0,nm0261890,movie,Prairie Pals,0.0,\N,58.0,movie,Prairie Pals,Prairie Pals,0,1942,\N,58,"Drama,Western",Esther Estrella,1919,2005,actress,"tt0032706,tt0033160,tt0035487,tt0034057",23,9
tt0035236,1.0,nm0824496,Bob Steele,"tt0038355,tt0061747,tt0031742,tt0032253",35,4.0,nm0171935,movie,Raiders of the Range,0.0,\N,54,movie,Raiders of the Range,Raiders of the Range,0,1942,\N,54,"Drama,Western",Lois Collier,1917,1999,"actress,soundtrack,archive_footage","tt0038777,tt0043546,tt0038073,tt0040118",25,10
tt0035237,1.0,nm0101708,Bill 'Cowboy Rambler' Boyd,"tt0035265,tt0034453,tt0035237,tt0035424",32,4.0,nm0126075,movie,Raiders of the West,0.0,\N,60,movie,Raiders of the West,Raiders of the West,0,1942,\N,60,"Drama,Music,Western",Virginia Carroll,1913,2009,"actress,archive_footage","tt0029643,tt0048150,tt0286109,tt0033238",29,3
tt0035252,1.0,nm0007941,Bud Abbott,"tt0033723,tt0040068,tt0035259,tt0041085",47,4.0,nm0350374,movie,Ride 'Em Cowboy,0.0,\N,82,movie,Ride 'Em Cowboy,Ride 'Em Cowboy,0,1942,\N,82,"Comedy,Drama,Western",Anne Gwynne,1918,2003,"actress,soundtrack,archive_footage","tt0036931,tt0037302,tt0039320,tt0041133",24,23
tt0035253,1.0,nm0823633,Charles Starrett,"tt0023194,tt0038467,tt0038527,tt0037218",39,3.0,nm0666408,movie,Riders of the Northland,0.0,\N,58,movie,Riders of the Northland,Riders of the Northland,0,1942,\N,58,"Drama,Music,Western",Shirley Patterson,1922,1995,"actress,archive_footage","tt0049964,tt0050622,tt0035665,tt0051786",20,19
tt0035254,1.0,nm0427659,Buck Jones,"tt0022293,tt0033351,tt0027633,tt0021693",51,4.0,nm0655605,movie,Riders of the West,0.0,\N,58,movie,Riders of the West,Riders of the West,0,1942,\N,58,Western,Sarah Padden,1881,1967,"actress,soundtrack,archive_footage","tt0034399,tt0035009,tt0024784,tt0037904",61,-10
tt0035255,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",31,6.0,nm0371123,movie,Ridin' Down the Canyon,0.0,\N,55,movie,Ridin' Down the Canyon,Ridin' Down the Canyon,0,1942,\N,55,"Drama,Music,Western",Linda Hayes,1918,1995,"actress,soundtrack,archive_footage","tt0031370,tt0032622,tt0031641,tt2381111",24,7
tt0035263,1.0,nm0181003,Ray Corrigan,"tt0030550,tt0030663,tt0032032,tt0034309",40,5.0,nm0570731,movie,Rock River Renegades,0.0,\N,56,movie,Rock River Renegades,Rock River Renegades,0,1942,\N,56,"Drama,Music,Western",Christine McIntyre,1911,1984,"actress,soundtrack,archive_footage","tt0047460,tt0039142,tt0030653,tt0045583",31,9
tt0035265,1.0,nm0101708,Bill 'Cowboy Rambler' Boyd,"tt0035265,tt0034453,tt0035237,tt0035424",32,4.0,nm0571085,movie,Rolling Down the Great Divide,0.0,\N,59,movie,Rolling Down the Great Divide,Rolling Down the Great Divide,0,1942,\N,59,Western,Wanda McKay,1915,1996,"actress,archive_footage","tt0040500,tt0035791,tt0037084,tt0037786",27,5
tt0035266,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",31,3.0,nm0668426,movie,Romance on the Range,0.0,\N,63,movie,Romance on the Range,Romance on the Range,0,1942,\N,63,"Drama,Music,Western",Sally Payne,1912,1999,"actress,soundtrack,archive_footage","tt0035025,tt0033286,tt0033367,tt0034120",30,1
tt0035282,1.0,nm0392529,Tim Holt,"tt0035015,tt0040897,tt0038762,tt0031971",24,3.0,nm0054060,movie,Sagebrush Law,0.0,\N,56,movie,Sagebrush Law,Sagebrush Law,0,1943,\N,56,"Drama,Western",Joan Barclay,1914,2002,"actress,archive_footage","tt0028241,tt0140551,tt0028637,tt0038080",29,-5
tt0035311,1.0,nm0824496,Bob Steele,"tt0038355,tt0061747,tt0031742,tt0032253",35,5.0,nm0907612,movie,Shadows on the Sage,0.0,\N,55,movie,Shadows on the Sage,Shadows on the Sage,0,1942,\N,55,"Drama,Western",Cheryl Walker,1918,1971,"actress,miscellaneous,soundtrack","tt0038757,tt0038682,tt0039899,tt0033033",24,11
tt0035324,1.0,nm0113873,Joe E. Brown,"tt0053291,tt0044030,tt0057193,tt0048960",51,2.0,nm0544711,movie,Shut My Big Mouth,0.0,\N,71,movie,Shut My Big Mouth,Shut My Big Mouth,0,1942,\N,71,"Comedy,Western",Adele Mara,1923,2010,"actress,soundtrack,archive_footage","tt0041841,tt0035583,tt0039194,tt0038640",19,32
tt0035334,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",38,4.0,nm0392450,movie,The Silver Bullet,0.0,\N,58,movie,The Silver Bullet,The Silver Bullet,0,1942,\N,58,"Drama,Music,Western",Jennifer Holt,1920,1997,"actress,soundtrack,archive_footage","tt0039227,tt0039380,tt0037940,tt0037757",22,16
tt0035335,1.0,nm0107575,George Brent,"tt0031210,tt0024034,tt0031835,tt0040556",38,2.0,nm0485509,movie,Silver Queen,0.0,\N,80,movie,Silver Queen,Silver Queen,0,1942,\N,80,Western,Priscilla Lane,1915,1995,"actress,soundtrack,archive_footage","tt0036613,tt0035279,tt0033409,tt0031867",27,11
tt0035355,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,2.0,nm0581218,movie,The Sombrero Kid,0.0,\N,56,movie,The Sombrero Kid,The Sombrero Kid,0,1942,\N,56,"Crime,Western",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",23,7
tt0035362,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",31,10.0,nm0942979,movie,Sons of the Pioneers,0.0,\N,55,movie,Sons of the Pioneers,Sons of the Pioneers,0,1942,\N,55,"Drama,Music,Western",Maris Wrixon,1916,1999,"actress,soundtrack,archive_footage","tt0033452,tt0037904,tt0038514,tt0032215",26,5
tt0035364,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",31,3.0,nm0371123,movie,South of Santa Fe,0.0,\N,55,movie,South of Santa Fe,South of Santa Fe,0,1942,\N,55,"Drama,Music,Western",Linda Hayes,1918,1995,"actress,soundtrack,archive_footage","tt0031370,tt0032622,tt0031641,tt2381111",24,7
tt0035369,2.0,nm0000068,Randolph Scott,"tt0026942,tt0056412,tt0046375,tt0051047",44,1.0,nm0000017,movie,The Spoilers,0.0,\N,87,movie,The Spoilers,The Spoilers,0,1942,\N,87,"Drama,Western",Marlene Dietrich,1901,1992,"actress,music_department,soundtrack","tt0051201,tt0055031,tt0052311,tt0021156",41,3
tt0035376,1.0,nm0113902,Johnny Mack Brown,"tt0039950,tt0030137,tt0034640,tt0029126",38,3.0,nm0640605,movie,Stagecoach Buckaroo,0.0,\N,58,movie,Stagecoach Buckaroo,Stagecoach Buckaroo,0,1942,\N,58,Western,Nell O'Day,1909,1989,"actress,writer,soundtrack","tt0025725,tt0036305,tt0033819,tt0036437",33,5
tt0035377,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,2.0,nm0581218,movie,Stagecoach Express,0.0,\N,57,movie,Stagecoach Express,Stagecoach Express,0,1942,\N,57,"Drama,Western",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",23,7
tt0035380,1.0,nm0000810,Gene Autry,"tt0042110,tt0034106,tt0039909,tt0027361",35,4.0,nm0271515,movie,Stardust on the Sage,0.0,\N,64,movie,Stardust on the Sage,Stardust on the Sage,0,1942,\N,64,"Drama,Music,Western",Edith Fellows,1923,2011,"actress,soundtrack,archive_footage","tt0027293,tt0030373,tt0028092,tt0030369",19,16
tt0035394,1.0,nm0453917,John Kimbrough,"tt0035394,tt0034994",24,2.0,nm0319582,movie,Sundown Jim,0.0,\N,63,movie,Sundown Jim,Sundown Jim,0,1942,\N,63,Western,Virginia Gilmore,1919,1986,"actress,soundtrack,archive_footage","tt0040237,tt0032648,tt0034507,tt0035426",23,1
tt0035395,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,3.0,nm0533235,movie,The Sundown Kid,0.0,\N,59,movie,The Sundown Kid,The Sundown Kid,0,1942,\N,59,"Drama,Western",Helen MacKellar,1895,1966,actress,"tt0029898,tt0035026,tt0024431,tt0033159",47,-17
tt0035396,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",31,6.0,nm0663540,movie,Sunset Serenade,0.0,\N,58,movie,Sunset Serenade,Sunset Serenade,0,1942,\N,58,"Drama,Music,Western",Helen Parrish,1923,1959,"actress,soundtrack,archive_footage","tt0032030,tt0036189,tt0035428,tt0035738",19,12
tt0035397,1.0,nm0001678,Roy Rogers,"tt0036725,tt1409024,tt0037018,tt0037535",31,4.0,nm0142568,movie,Sunset on the Desert,0.0,\N,63,movie,Sunset on the Desert,Sunset on the Desert,0,1942,\N,63,"Drama,Musical,Western",Lynne Carver,1916,1955,"actress,soundtrack,archive_footage","tt0028661,tt0032422,tt0030108,tt0031133",26,5
tt0035424,1.0,nm0694205,Lee Powell,"tt0030133,tt0032475,tt0035424,tt0034453",34,4.0,nm0242004,movie,Texas Man Hunt,0.0,\N,60,movie,Texas Man Hunt,Texas Man Hunt,0,1942,\N,60,"Drama,Western",Julie Duncan,1919,1986,actress,"tt0158267,tt0033526,tt0035762,tt0035701",23,11
tt0035439,1.0,nm0181003,Ray Corrigan,"tt0030550,tt0030663,tt0032032,tt0034309",40,5.0,nm0928844,movie,Thunder River Feud,0.0,\N,58,movie,Thunder River Feud,Thunder River Feud,0,1942,\N,58,"Drama,Western",Jan Wiley,1916,1993,"actress,archive_footage","tt0036821,tt0037904,tt0036758,tt0038387",26,14
tt0035450,1.0,nm0228715,Richard Dix,"tt0021746,tt0015117,tt0016439,tt0016345",49,4.0,nm0317519,movie,Tombstone: The Town Too Tough to Die,0.0,\N,79,movie,Tombstone: The Town Too Tough to Die,Tombstone: The Town Too Tough to Die,0,1942,\N,79,Western,Frances Gifford,1920,1994,"actress,archive_footage","tt0036414,tt0034798,tt0032602,tt0033776",22,27
tt0035457,1.0,nm0370797,Russell Hayden,"tt0029505,tt0030812,tt0033160,tt0032674",30,3.0,nm0140722,movie,A Tornado in the Saddle,0.0,\N,59,movie,A Tornado in the Saddle,A Tornado in the Saddle,0,1942,\N,59,Western,Alma Carroll,1924,2019,actress,"tt0036250,tt0035457,tt0192811,tt0036355",18,12
tt0035464,1.0,nm0454878,John 'Dusty' King,"tt0035973,tt0032028,tt0027254,tt0030794",33,5.0,nm0278035,movie,Trail Riders,0.0,\N,55,movie,Trail Riders,Trail Riders,0,1942,\N,55,"Drama,Western",Evelyn Finley,1916,1989,"stunts,actress","tt0090022,tt0036862,tt0035760,tt0035678",26,7
tt0035487,1.0,nm0101955,William Boyd,"tt0024018,tt0027415,tt0040787,tt0022243",47,5.0,nm0485494,movie,Undercover Man,0.0,\N,68,movie,Undercover Man,Undercover Man,0,1942,\N,68,"Drama,Western",Nora Lane,1905,1948,"actress,soundtrack,archive_footage","tt0023682,tt0022028,tt0022746,tt0020467",37,10
tt0035500,1.0,nm0824496,Bob Steele,"tt0038355,tt0061747,tt0031742,tt0032253",35,6.0,nm0790993,movie,Valley of Hunted Men,0.0,\N,60,movie,Valley of Hunted Men,Valley of Hunted Men,0,1942,\N,60,"Drama,Western",Marianne Stewart,1922,1992,"actress,archive_footage","tt0035500,tt0054519,tt0058213,tt0049857",20,15
tt0035501,1.0,nm0254381,Bill Elliott,"tt0033313,tt0032940,tt0017979,tt0041453",38,3.0,nm0602578,movie,The Valley of Vanishing Men,0.0,\N,280,movie,The Valley of Vanishing Men,The Valley of Vanishing Men,0,1942,\N,280,"Drama,Western",Carmen Morales,1911,2000,"actress,soundtrack","tt0032946,tt0036091,tt0033319,tt0032728",31,7
