tconst,ordering_M,nconst_M,primaryName_M,knownForTitles_M,age_M,ordering_F,nconst_F,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName_F,birthYear,deathYear,primaryProfession,knownForTitles_F,age_F,age_gap
tt0034984,1.0,nm0845486,Åke Söderblom,"tt0040360,tt0024705,tt0041194,tt0028268",32,2.0,nm0259134,movie,Livet på en pinne,0.0,\N,96,movie,Livet på en pinne,Livet på en pinne,0,1942,\N,96,"Comedy,Crime",Annalisa Ericson,1913,2011,"actress,soundtrack,archive_footage","tt0041433,tt0037140,tt0039862,tt0051514",29,3
tt0034988,1.0,nm0007995,John Abbott,"tt0061852,tt0051658,tt0039133,tt0034988",38,2.0,nm0572839,movie,London Blackout Murders,0.0,\N,59,movie,London Blackout Murders,London Blackout Murders,0,1943,\N,59,"Crime,Drama,Film-Noir",Mary McLeod,1918,1994,"actress,archive_footage","tt0034988,tt0038126,tt0038545,tt0036596",25,13
tt0034999,4.0,nm0370797,Russell Hayden,"tt0029505,tt0030812,tt0033160,tt0032674",30,1.0,nm0266242,movie,Lucky Legs,0.0,\N,64,movie,Lucky Legs,Lucky Legs,0,1942,\N,64,"Comedy,Crime,Musical",Jinx Falkenburg,1919,2003,"actress,soundtrack,archive_sound","tt0035339,tt0034999,tt0039008,tt0036100",23,7
tt0035007,2.0,nm0041172,Lionel Atwill,"tt0035446,tt0031951,tt0022827,tt0033879",57,1.0,nm0580916,movie,The Mad Doctor of Market Street,0.0,\N,61,movie,The Mad Doctor of Market Street,The Mad Doctor of Market Street,0,1942,\N,61,"Comedy,Crime,Drama",Una Merkel,1903,1986,"actress,miscellaneous,soundtrack","tt0055277,tt0024034,tt0055489,tt0022111",39,18
tt0035010,2.0,nm0692093,Don Porter,"tt0038934,tt0035124,tt0038446,tt0063231",30,1.0,nm0000909,movie,Madame Spy,0.0,\N,63,movie,Madame Spy,Madame Spy,0,1942,\N,63,"Action,Adventure,Crime",Constance Bennett,1904,1965,"actress,producer,soundtrack","tt0029682,tt0023786,tt0021825,tt0030442",38,-8
tt0035026,1.0,nm0397397,John Howard,"tt0032904,tt0029162,tt0028667,tt0029952",29,3.0,nm0265478,movie,The Man Who Returned to Life,0.0,\N,61,movie,The Man Who Returned to Life,The Man Who Returned to Life,0,1942,\N,61,"Action,Crime,Drama",Lucile Fairbanks,1917,1999,"actress,soundtrack,archive_footage","tt0032499,tt0032297,tt0034236,tt0034948",25,4
tt0035027,1.0,nm0634313,Lloyd Nolan,"tt0091167,tt0062575,tt0065377,tt0071455",40,2.0,nm0915913,movie,The Man Who Wouldn't Die,0.0,\N,65,movie,The Man Who Wouldn't Die,The Man Who Wouldn't Die,0,1942,\N,65,"Comedy,Crime,Mystery",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",29,11
tt0035028,1.0,nm0007214,Frank Albertson,"tt0054215,tt0038650,tt0033879,tt0031067",33,2.0,nm0940199,movie,Man from Headquarters,0.0,\N,64,movie,Man from Headquarters,Man from Headquarters,0,1942,\N,64,"Adventure,Comedy,Crime",Joan Woodbury,1915,1989,"actress,music_department,soundtrack","tt0028891,tt0037556,tt0049833,tt0034985",27,6
tt0035030,2.0,nm0391833,George Holmes,"tt0035030,tt0037690,tt0034905,tt0035437",24,1.0,nm0731376,movie,The Man in the Trunk,0.0,\N,71,movie,The Man in the Trunk,The Man in the Trunk,0,1942,\N,71,"Comedy,Crime",Lynne Roberts,1922,1978,"actress,soundtrack,archive_footage","tt0040539,tt0032279,tt0039707,tt0040561",20,4
tt0035051,2.0,nm0699430,Roger Pryor,"tt0028260,tt0026186,tt0028380,tt0028171",41,1.0,nm0686032,movie,So's Your Aunt Emma!,0.0,\N,62,movie,So's Your Aunt Emma!,So's Your Aunt Emma!,0,1942,\N,62,"Action,Comedy,Crime",Zasu Pitts,1894,1963,"actress,soundtrack,archive_footage","tt0015881,tt0057193,tt0026955,tt0032847",48,-7
tt0035057,1.0,nm0400658,J. Anthony Hughes,"tt0035057,tt0029047,tt0028585,tt0051881",38,2.0,nm0829362,movie,Men of San Quentin,0.0,\N,80,movie,Men of San Quentin,Men of San Quentin,0,1942,\N,80,"Action,Crime,Drama",Eleanor Stewart,1913,2007,"actress,miscellaneous,archive_footage","tt0029464,tt0030690,tt0034030,tt0033238",29,9
tt0035069,2.0,nm0913248,John Warwick,"tt0024176,tt0134884,tt0136654,tt0029671",37,1.0,nm0871298,movie,The Missing Million,0.0,\N,84,movie,The Missing Million,The Missing Million,0,1942,\N,84,"Crime,Thriller",Linden Travers,1913,2001,"actress,archive_footage","tt0030341,tt0039509,tt0041247,tt0030846",29,8
tt0035070,1.0,nm0852710,Kent Taylor,"tt0032622,tt0040414,tt0033113,tt0031335",36,2.0,nm0486387,movie,Mississippi Gambler,0.0,\N,60,movie,Mississippi Gambler,Mississippi Gambler,0,1942,\N,60,"Adventure,Crime,Drama",Frances Langford,1913,2005,"actress,music_department,writer","tt0029003,tt0028079,tt0026325,tt0033323",29,7
tt0035072,2.0,nm0209963,Manuel Luna,"tt0038433,tt0029867,tt0045488,tt0040544",44,1.0,nm0145537,movie,Los misterios de Tánger,0.0,\N,102,movie,Los misterios de Tánger,Los misterios de Tánger,0,1942,\N,102,Crime,Estrellita Castro,1914,1983,"actress,soundtrack,archive_footage","tt0036254,tt0026950,tt0030421,tt0031424",28,16
tt0035075,1.0,nm0706926,Raimu,"tt0030127,tt0029706,tt0164006,tt0027489",59,8.0,nm0289932,movie,Monsieur La Souris,0.0,\N,90,movie,Midnight in Paris,Monsieur La Souris,0,1942,\N,90,"Crime,Drama,Mystery",Micheline Francey,1919,1969,"actress,archive_footage","tt0046505,tt0160709,tt0046184,tt0030292",23,36
tt0035082,1.0,nm0300064,Jean Gabin,"tt0028950,tt0030643,tt0050669,tt0046451",38,2.0,nm0526946,movie,Moontide,0.0,\N,94,movie,Moontide,Moontide,0,1942,\N,94,"Crime,Drama,Film-Noir",Ida Lupino,1918,1995,"actress,director,writer","tt0033717,tt0034828,tt0033802,tt0037990",24,14
tt0035090,1.0,nm0255199,James Ellison,"tt0036027,tt0035489,tt0028377,tt0027725",31,2.0,nm0319582,movie,Mr. District Attorney in the Carter Case,0.0,\N,52,movie,Mr. District Attorney in the Carter Case,Mr. District Attorney in the Carter Case,0,1941,\N,52,"Crime,Drama,Film-Noir",Virginia Gilmore,1919,1986,"actress,soundtrack,archive_footage","tt0040237,tt0032648,tt0034507,tt0035426",22,9
tt0035098,2.0,nm0004496,Van Johnson,"tt0046816,tt0046807,tt0041163,tt0041507",26,1.0,nm0256207,movie,Murder in the Big House,0.0,\N,59,movie,Murder in the Big House,Murder in the Big House,0,1942,\N,59,"Action,Adventure,Crime",Faye Emerson,1917,1983,"actress,soundtrack,archive_footage","tt0036641,tt0037632,tt0037055,tt0034959",25,1
tt0035107,1.0,nm0461549,Patric Knowles,"tt0029843,tt0034398,tt0035899,tt0039504",31,2.0,nm0599688,movie,Mystery of Marie Roget,0.0,\N,61,movie,Mystery of Marie Roget,Mystery of Marie Roget,0,1942,\N,61,"Crime,Drama,Film-Noir",Maria Montez,1912,1951,"actress,soundtrack,archive_footage","tt0034465,tt0036716,tt0038134,tt0040794",30,1
tt0035114,1.0,nm0891998,Conrad Veidt,"tt0034583,tt0010323,tt0032356,tt0019130",49,3.0,nm0043672,movie,Nazi Agent,0.0,\N,83,movie,Nazi Agent,Nazi Agent,0,1942,\N,83,"Crime,Drama",Ann Ayars,1918,1995,"actress,soundtrack","tt0034730,tt0044103,tt0035639,tt0033554",24,25
tt0035117,2.0,nm0667611,Luigi Pavese,"tt0034031,tt0032212,tt0033562,tt0039629",47,1.0,nm0540744,movie,Il nemico,0.0,\N,80,movie,Il nemico,Il nemico,0,1943,\N,80,"Crime,Thriller",Evi Maltagliati,1908,1986,actress,"tt0034071,tt0877541,tt0047630,tt0287857",35,12
tt0035122,3.0,nm0020695,Joseph Allen,"tt0029262,tt0035122,tt0035556,tt0028570",24,1.0,nm0054609,movie,The Night Before the Divorce,0.0,\N,67,movie,The Night Before the Divorce,The Night Before the Divorce,0,1942,\N,67,"Comedy,Crime,Drama",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",23,1
tt0035124,1.0,nm0000509,Bela Lugosi,"tt0021814,tt0024894,tt0031951,tt0024188",60,4.0,nm0381154,movie,Night Monster,0.0,\N,73,movie,Night Monster,Night Monster,0,1942,\N,73,"Adventure,Crime,Drama",Irene Hervey,1909,1998,"actress,soundtrack","tt0067588,tt0035124,tt0064117,tt0025004",33,27
tt0035126,1.0,nm0288003,Preston Foster,"tt0023629,tt0023042,tt0044789,tt0026605",42,2.0,nm0605685,movie,Night in New Orleans,0.0,\N,75,movie,Night in New Orleans,Night in New Orleans,0,1942,\N,75,"Comedy,Crime,Drama",Patricia Morison,1915,2018,"actress,soundtrack,archive_footage","tt0036377,tt0038494,tt0035706,tt0036005",27,15
tt0035160,2.0,nm0320988,Massimo Girotti,"tt0070849,tt0352343,tt0041506,tt0082883",25,1.0,nm0129278,movie,Ossessione,0.0,\N,140,movie,Obsession,Ossessione,0,1943,\N,140,"Crime,Drama,Romance",Clara Calamai,1909,1998,"actress,archive_footage","tt0038288,tt0073582,tt0035160,tt0042904",34,-9
tt0035171,1.0,nm0085782,Sidney Blackmer,"tt0063522,tt0049314,tt0025004,tt0023938",47,5.0,nm0823550,movie,The Panther's Claw,0.0,\N,70,movie,The Panther's Claw,The Panther's Claw,0,1942,\N,70,"Crime,Mystery",Lynn Starr,1913,2000,"actress,soundtrack","tt0035576,tt0035171,tt0034766,tt0034871",29,18
tt0035174,1.0,nm0378026,William Henry,"tt0025878,tt0032009,tt0032890,tt0038644",28,2.0,nm0752846,movie,Pardon My Stripes,0.0,\N,64,movie,Pardon My Stripes,Pardon My Stripes,0,1942,\N,64,"Comedy,Crime,Sport",Sheila Ryan,1921,1975,"actress,soundtrack,archive_footage","tt0038459,tt0039580,tt0036379,tt0033676",21,7
tt0035183,2.0,nm0829328,Donald Stewart,"tt0054511,tt0052475,tt0035183,tt0026361",33,1.0,nm0186700,movie,The Peterville Diamond,0.0,\N,85.0,movie,The Peterville Diamond,The Peterville Diamond,0,1943,\N,85,"Comedy,Crime,Romance",Anne Crawford,1920,1956,"actress,archive_footage","tt0035183,tt0036935,tt0045966,tt0040273",23,10
tt0035199,2.0,nm0001893,John Archer,"tt0042041,tt0042393,tt0033787,tt0054692",27,1.0,nm0550583,movie,Police Bullets,0.0,\N,61.0,movie,Police Bullets,Police Bullets,0,1942,\N,61,"Action,Crime,Drama",Joan Marsh,1914,2000,"actress,soundtrack,archive_footage","tt0024486,tt0035199,tt0036337,tt0026071",28,-1
tt0035233,1.0,nm0001695,George Sanders,"tt0042192,tt0032976,tt0037988,tt0033873",36,2.0,nm0665850,movie,Quiet Please: Murder,0.0,\N,70.0,movie,Quiet Please: Murder,Quiet Please: Murder,0,1942,\N,70,"Crime,Drama,Film-Noir",Gail Patrick,1911,1980,"producer,actress,miscellaneous","tt0028010,tt0029284,tt0029604,tt0039236",31,5
tt0035258,1.0,nm0000020,Henry Fonda,"tt0050083,tt0082846,tt0032551,tt0051207",37,2.0,nm0000074,movie,Rings on Her Fingers,0.0,\N,86.0,movie,Rings on Her Fingers,Rings on Her Fingers,0,1942,\N,86,"Comedy,Crime,Romance",Gene Tierney,1920,1991,"actress,soundtrack,archive_footage","tt0037008,tt0039420,tt0035979,tt0037865",22,15
tt0035293,1.0,nm0452128,Guy Kibbee,"tt0031679,tt0027421,tt0026174,tt0023369",60,3.0,nm0371135,movie,Scattergood Survives a Murder,0.0,\N,66.0,movie,Scattergood Survives a Murder,Scattergood Survives a Murder,0,1942,\N,66,"Adventure,Comedy,Crime",Margaret Hayes,1916,1977,"actress,miscellaneous,archive_footage","tt0034240,tt0048790,tt0034798,tt0049027",26,34
tt0035317,1.0,nm0001651,Basil Rathbone,"tt0029843,tt0035317,tt0036348,tt0032762",50,4.0,nm0894524,movie,Sherlock Holmes and the Secret Weapon,0.0,\N,68.0,movie,Sherlock Holmes and the Secret Weapon,Sherlock Holmes and the Secret Weapon,0,1942,\N,68,"Adventure,Crime,Drama",Karen Verne,1918,1967,"actress,miscellaneous,soundtrack","tt0034449,tt0035317,tt0034337,tt0033059",24,26
tt0035318,1.0,nm0001651,Basil Rathbone,"tt0029843,tt0035317,tt0036348,tt0032762",50,3.0,nm0030166,movie,Sherlock Holmes and the Voice of Terror,0.0,\N,65.0,movie,Sherlock Holmes and the Voice of Terror,Sherlock Holmes and the Voice of Terror,0,1942,\N,65,"Crime,Mystery,Thriller",Evelyn Ankers,1918,1985,"actress,soundtrack,archive_footage","tt0034398,tt0038864,tt0034786,tt0035713",24,26
tt0035344,2.0,nm0114805,Tom Brown,"tt0030442,tt0039226,tt0032857,tt0029047",29,1.0,nm0134411,movie,Sleepytime Gal,0.0,\N,84.0,movie,Sleepytime Gal,Sleepytime Gal,0,1942,\N,84,"Comedy,Crime,Music",Judy Canova,1913,1983,"actress,soundtrack,archive_footage","tt0034193,tt0037028,tt0034074,tt0035474",29,0
tt0035355,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,2.0,nm0581218,movie,The Sombrero Kid,0.0,\N,56.0,movie,The Sombrero Kid,The Sombrero Kid,0,1942,\N,56,"Crime,Western",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",23,7
tt0035365,1.0,nm0000784,Pedro Armendáriz,"tt0057076,tt0040369,tt0040064,tt0037981",30,2.0,nm0017272,movie,Soy puro mexicano,0.0,\N,125.0,movie,I'm a Real Mexican,Soy puro mexicano,0,1942,\N,125,"Comedy,Crime,Drama",Janet Alcoriza,1914,1998,"writer,actress","tt0231313,tt0334006,tt0162020,tt0276798",28,2
tt0035388,1.0,nm0580565,Burgess Meredith,"tt0082186,tt0075148,tt0084602,tt0079817",35,2.0,nm0872456,movie,Street of Chance,0.0,\N,74.0,movie,Street of Chance,Street of Chance,0,1942,\N,74,"Crime,Drama,Film-Noir",Claire Trevor,1910,2000,"actress,soundtrack,archive_footage","tt0040506,tt0031971,tt0037101,tt0028773",32,3
tt0035432,1.0,nm0000042,Alan Ladd,"tt0046303,tt0035432,tt0038369,tt0055718",29,2.0,nm0000043,movie,This Gun for Hire,0.0,\N,81.0,movie,This Gun for Hire,This Gun for Hire,0,1942,\N,81,"Crime,Drama,Film-Noir",Veronica Lake,1922,1973,"actress,producer,soundtrack","tt0034240,tt0038369,tt0035432,tt0034881",20,9
tt0035437,1.0,nm0186600,Frank Craven,"tt0032881,tt0026097,tt0036376,tt0032342",67,2.0,nm0397486,movie,Thru Different Eyes,0.0,\N,64.0,movie,Thru Different Eyes,Thru Different Eyes,0,1942,\N,64,"Comedy,Crime,Drama",Mary Howard,1914,2009,"actress,soundtrack,archive_footage","tt0032181,tt0033389,tt0035437,tt0034997",28,39
tt0035443,1.0,nm0634313,Lloyd Nolan,"tt0091167,tt0062575,tt0065377,tt0071455",40,2.0,nm0029456,movie,Time to Kill,0.0,\N,61.0,movie,Time to Kill,Time to Kill,0,1942,\N,61,"Comedy,Crime,Film-Noir",Heather Angel,1909,1986,"actress,miscellaneous,archive_footage","tt0046183,tt0034248,tt0043274,tt0037017",33,7
tt0035448,1.0,nm0455373,Walter Woolf King,"tt0026778,tt0028679,tt0035573,tt0035448",43,2.0,nm0055151,movie,Today I Hang,0.0,\N,63.0,movie,Today I Hang,Today I Hang,0,1942,\N,63,"Crime,Drama,Mystery",Mona Barrie,1905,1964,"actress,soundtrack","tt0029588,tt0034198,tt0026571,tt0033945",37,6
tt0035453,1.0,nm0007220,Ricardo Cortez,"tt0022111,tt0027428,tt0026007,tt0023335",42,2.0,nm0662335,movie,Tomorrow We Live,0.0,\N,64.0,movie,Tomorrow We Live,Tomorrow We Live,0,1942,\N,64,"Action,Crime,Drama",Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",27,15
tt0035455,1.0,nm0140504,Leo Carrillo,"tt0021932,tt0042093,tt0037622,tt0024482",61,4.0,nm0461618,movie,Top Sergeant,0.0,\N,64.0,movie,Top Sergeant,Top Sergeant,0,1942,\N,64,"Crime,Drama,Romance",Elyse Knox,1917,2012,"actress,soundtrack,archive_footage","tt0040460,tt0037448,tt0034183,tt0035455",25,36
tt0035463,1.0,nm0397397,John Howard,"tt0032904,tt0029162,tt0028667,tt0029952",29,2.0,nm0512267,movie,A Tragedy at Midnight,0.0,\N,68.0,movie,A Tragedy at Midnight,A Tragedy at Midnight,0,1942,\N,68,"Comedy,Crime,Mystery",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",32,-3
tt0035465,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,2.0,nm0662335,movie,The Traitor Within,0.0,\N,62.0,movie,The Traitor Within,The Traitor Within,0,1942,\N,62,"Action,Crime,Drama",Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",27,3
tt0035471,1.0,nm0000734,Eddie Albert,"tt0046250,tt0058808,tt0068687,tt0056197",34,2.0,nm0602955,movie,Treat 'Em Rough,0.0,\N,61.0,movie,Treat 'Em Rough,Treat 'Em Rough,0,1942,\N,61,"Action,Crime,Drama",Peggy Moran,1918,2002,"actress,soundtrack,archive_footage","tt0032818,tt0033728,tt0035309,tt0032873",24,10
tt0035552,1.0,nm0804026,Red Skelton,"tt0043224,tt0035829,tt0034389,tt0036533",29,2.0,nm0751946,movie,Whistling in Dixie,0.0,\N,74.0,movie,Whistling in Dixie,Whistling in Dixie,0,1942,\N,74,"Comedy,Crime,Mystery",Ann Rutherford,1917,2012,"actress,soundtrack,archive_footage","tt0031381,tt0031517,tt0034389,tt0035552",25,4
tt0035570,1.0,nm0700711,Dick Purcell,"tt0036697,tt0030485,tt0031421,tt0030041",37,2.0,nm0663540,movie,X Marks the Spot,0.0,\N,55.0,movie,X Marks the Spot,X Marks the Spot,0,1942,\N,55,"Action,Crime,Mystery",Helen Parrish,1923,1959,"actress,soundtrack,archive_footage","tt0032030,tt0036189,tt0035428,tt0035738",19,18
tt0035581,1.0,nm0215260,Albert Dekker,"tt0065214,tt0048261,tt0032412,tt0039416",37,2.0,nm0204843,movie,Yokel Boy,0.0,\N,69.0,movie,Yokel Boy,Yokel Boy,0,1942,\N,69,"Comedy,Crime,Romance",Joan Davis,1912,1961,"actress,producer,soundtrack","tt0033723,tt0037736,tt0036633,tt0036978",30,7
tt0035582,1.0,nm0107575,George Brent,"tt0031210,tt0024034,tt0031835,tt0040556",38,2.0,nm0550782,movie,You Can't Escape Forever,0.0,\N,77.0,movie,You Can't Escape Forever,You Can't Escape Forever,0,1942,\N,77,"Crime,Drama,Romance",Brenda Marshall,1915,1992,"actress,soundtrack,archive_footage","tt0033028,tt0038986,tt0034578,tt0035751",27,11
tt0035650,1.0,nm0051404,David T. Bamberg,"tt0219581,tt0034475,tt0219940,tt0035846",40,3.0,nm0517578,movie,El as negro,0.0,\N,78.0,movie,El as negro,El as negro,0,1944,\N,78,"Crime,Drama,Mystery",Janice Logan,1915,1965,actress,"tt0032412,tt0032876,tt0221249,tt0032077",29,11
tt0035665,1.0,nm0933754,Lewis Wilson,"tt0035665,tt0037362,tt0046550,tt0037242",23,6.0,nm0666408,movie,Batman,0.0,\N,260.0,movie,Batman,Batman,0,1943,\N,260,"Action,Crime,Family",Shirley Patterson,1922,1995,"actress,archive_footage","tt0049964,tt0050622,tt0035665,tt0051786",21,2
tt0035668,1.0,nm0062667,Alan Baxter,"tt0035279,tt0064782,tt0055031,tt0033426",35,2.0,nm0584119,movie,Behind Prison Walls,0.0,\N,84.0,movie,Behind Prison Walls,Behind Prison Walls,0,1943,\N,84,"Crime,Drama",Gertrude Michael,1911,1964,"actress,soundtrack,archive_footage","tt0026607,tt0024166,tt0035217,tt0025529",32,3
tt0035694,1.0,nm0514344,John Litel,"tt0034277,tt0031908,tt0030491,tt0035694",50,2.0,nm0723422,movie,The Boss of Big Town,0.0,\N,62.0,movie,The Boss of Big Town,The Boss of Big Town,0,1942,\N,62,"Crime,Drama,Mystery",Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",35,15
tt0035698,1.0,nm0720632,Poul Reumert,"tt0123032,tt0122491,tt0034775,tt0270958",60,2.0,nm0391725,movie,Det brændende Spørgsmaal,0.0,\N,93.0,movie,The Burning Question,Det brændende Spørgsmaal,0,1943,\N,93,"Crime,Drama",Grethe Holmer,1924,2004,actress,"tt0077695,tt0249643,tt0128007,tt0113030",19,41
tt0035712,1.0,nm0526928,Roldano Lupi,"tt0183451,tt0054761,tt0055190,tt0049094",35,2.0,nm0044673,movie,Il cappello da prete,0.0,\N,90.0,movie,Il cappello da prete,Il cappello da prete,0,1944,\N,90,Crime,Lída Baarová,1914,2000,"actress,soundtrack,archive_footage","tt0028878,tt0166302,tt0148362,tt0166168",30,5
tt0035726,1.0,nm0606431,Chester Morris,"tt0020827,tt0024679,tt0020686,tt0019630",42,3.0,nm0060931,movie,The Chance of a Lifetime,0.0,\N,65.0,movie,The Chance of a Lifetime,The Chance of a Lifetime,0,1943,\N,65,"Adventure,Comedy,Crime",Jeanne Bates,1918,2007,"actress,archive_footage","tt0166924,tt0074486,tt0099423,tt0038731",25,17
tt0035740,2.0,nm0118000,Edgar Buchanan,"tt0046303,tt0040166,tt0056412,tt0047101",40,1.0,nm0001105,movie,City Without Men,0.0,\N,75.0,movie,City Without Men,City Without Men,0,1943,\N,75,"Crime,Drama,Film-Noir",Linda Darnell,1923,1965,"actress,soundtrack,archive_footage","tt0037691,tt0032762,tt0042792,tt0041587",20,20
tt0035753,1.0,nm0294382,Pierre Fresnay,"tt0028950,tt0034478,tt0039632,tt0035753",46,2.0,nm0496185,movie,Le corbeau,0.0,\N,92.0,movie,The Raven,Le corbeau,0,1943,\N,92,"Crime,Drama,Mystery",Ginette Leclerc,1912,1992,"actress,soundtrack,archive_footage","tt0160589,tt0030127,tt0042704,tt0028905",31,15
tt0035756,1.0,nm0906234,Youssef Wahbi,"tt0035756,tt0269142,tt0274524,tt0310693",51,2.0,nm0357303,movie,Kursi el iteraf,0.0,\N,119.0,movie,Confession Chair,Kursi el iteraf,0,1949,\N,119,"Crime,Drama,History",Faten Hamamah,1931,2015,"actress,producer,writer","tt0462705,tt0462662,tt0462687,tt0372777",18,33
tt0035758,1.0,nm0334035,Frank Graham,"tt0035758,tt0038166,tt0034870,tt0038964",29,3.0,nm0832561,movie,Cosmo Jones in the Crime Smasher,0.0,\N,62.0,movie,Cosmo Jones in the Crime Smasher,Cosmo Jones in the Crime Smasher,0,1943,\N,62,"Comedy,Crime,Mystery",Gale Storm,1922,2009,"actress,soundtrack,archive_footage","tt0042242,tt0039502,tt0048863,tt0036198",21,8
tt0035766,1.0,nm0062828,Warner Baxter,"tt0024435,tt0024034,tt0020018,tt0025829",54,3.0,nm0512267,movie,Crime Doctor,0.0,\N,66.0,movie,Crime Doctor,Crime Doctor,0,1943,\N,66,"Crime,Mystery,Thriller",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",33,21
tt0035767,1.0,nm0062828,Warner Baxter,"tt0024435,tt0024034,tt0020018,tt0025829",54,2.0,nm0581218,movie,Crime Doctor's Strangest Case,0.0,\N,68.0,movie,The Crime Doctor's Strangest Case,Crime Doctor's Strangest Case,0,1943,\N,68,"Crime,Drama,Mystery",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",24,30
tt0035776,2.0,nm0836765,Hans Stüwe,"tt0219108,tt0018739,tt0198015,tt0023619",42,1.0,nm0495136,movie,Damals,0.0,\N,94.0,movie,Damals,Damals,0,1943,\N,94,"Crime,Drama",Zarah Leander,1907,1981,"actress,music_department,composer","tt0032587,tt0034380,tt0029437,tt0034815",36,6
tt0035779,1.0,nm0430870,Allyn Joslyn,"tt0033740,tt0031762,tt0035979,tt0046435",42,2.0,nm0450810,movie,Dangerous Blondes,0.0,\N,81.0,movie,Dangerous Blondes,Dangerous Blondes,0,1943,\N,81,"Comedy,Crime,Drama",Evelyn Keyes,1916,2008,"actress,soundtrack,archive_footage","tt0048605,tt0043938,tt0041663,tt0031381",27,15
tt0035826,1.0,nm0000859,Lionel Barrymore,"tt0030993,tt0040506,tt0038650,tt0021885",65,4.0,nm0472557,movie,Dr. Gillespie's Criminal Case,0.0,\N,89.0,movie,Dr. Gillespie's Criminal Case,Dr. Gillespie's Criminal Case,0,1943,\N,89,"Crime,Drama,Mystery",Alma Kruger,1871,1960,actress,"tt0035279,tt0032599,tt0038908,tt0030418",72,-7
tt0035846,1.0,nm0014383,Julio Ahuet,"tt0268477,tt0044589,tt0280410,tt0255888",35,4.0,nm0220230,movie,El espectro de la novia,0.0,\N,91.0,movie,El espectro de la novia,El espectro de la novia,0,1943,\N,91,"Crime,Horror,Mystery",Mimí Derba,1893,1953,"actress,producer,director","tt0007888,tt0022339,tt0218117,tt0007627",50,-15
tt0035850,1.0,nm0228715,Richard Dix,"tt0021746,tt0015117,tt0016439,tt0016345",49,2.0,nm0057412,movie,Eyes of the Underworld,0.0,\N,61.0,movie,Eyes of the Underworld,Eyes of the Underworld,0,1942,\N,61,"Crime,Drama,Film-Noir",Wendy Barrie,1912,1978,"actress,soundtrack,archive_footage","tt0033650,tt0031890,tt0033517,tt0033013",30,19
tt0035854,1.0,nm0007218,Tom Conway,"tt0034587,tt0036027,tt0038518,tt0035856",39,2.0,nm0384948,movie,The Falcon Strikes Back,0.0,\N,66.0,movie,The Falcon Strikes Back,The Falcon Strikes Back,0,1943,\N,66,"Crime,Drama,Film-Noir",Harriet Nelson,1909,1994,"actress,soundtrack,archive_footage","tt0044230,tt0035854,tt0027630,tt0034572",34,5
tt0035855,1.0,nm0007218,Tom Conway,"tt0034587,tt0036027,tt0038518,tt0035856",39,2.0,nm0112046,movie,The Falcon and the Co-eds,0.0,\N,67.0,movie,The Falcon and the Co-eds,The Falcon and the Co-eds,0,1943,\N,67,"Crime,Drama,Film-Noir",Jean Brooks,1915,1963,"actress,archive_footage","tt0036341,tt0035856,tt0035855,tt0036104",28,11
tt0035856,1.0,nm0007218,Tom Conway,"tt0034587,tt0036027,tt0038518,tt0035856",39,3.0,nm0112046,movie,The Falcon in Danger,0.0,\N,69.0,movie,The Falcon in Danger,The Falcon in Danger,0,1943,\N,69,"Crime,Film-Noir,Mystery",Jean Brooks,1915,1963,"actress,archive_footage","tt0036341,tt0035856,tt0035855,tt0036104",28,11
tt0035879,1.0,nm0184578,Jerome Cowan,"tt0039628,tt0033717,tt0033870,tt0029546",46,2.0,nm0256207,movie,Find the Blackmailer,0.0,\N,55.0,movie,Find the Blackmailer,Find the Blackmailer,0,1943,\N,55,"Comedy,Crime,Drama",Faye Emerson,1917,1983,"actress,soundtrack,archive_footage","tt0036641,tt0037632,tt0037055,tt0034959",26,20
tt0035911,1.0,nm0014351,Elof Ahrle,"tt0035470,tt0035469,tt0034884,tt0041490",43,3.0,nm0811878,movie,En fånge har rymt,0.0,\N,73.0,movie,En fånge har rymt,En fånge har rymt,0,1943,\N,73,Crime,Stina Sorbon,1918,1996,"actress,soundtrack","tt0035967,tt0032660,tt0037299,tt0027246",25,18
